timestamp_minutes,hour,crop_type,temperature,humidity,co2_ppm,light_lux,ethylene_ppm,temperature_floor,temperature_mid,temperature_ceiling,humidity_point_1,humidity_point_2,humidity_point_3,humidity_gradient_variance,door_open,door_cycles_today,door_cycles_cumulative,compressor_on,compressor_duty_cycle,compressor_power_kw,energy_consumed_kwh,energy_anomaly_score,room_pressure_pa,pressure_stability,condensation_risk_zones,quality_index,quality_status,rsl_hours,rsl_percent,decay_temperature,decay_humidity,decay_co2,decay_microbial,decay_infrastructure,flu_total,water_loss_percent,microbial_load,mold_risk_score,is_good,is_spoiled,quality_class,scenario_id,temp_profile,humidity_profile,initial_condition
60,1,orange,8.47,88.72,410.2,7.2,0.59,8.29,8.46,8.96,88.3,88.12,88.99,0.142,0,0,0,1,100.0,4.551,4.917,0.82,-2.99,0.851,0,72.76,GOOD,2158.8,99.95,0.9678,1.0,1.0,1.0,0.7523,0.0005,0.01,0.12,0.02,1,0,0,orange_00000,optimal,optimal,fresh
40,0,mango,13.29,89.36,487.9,9.1,0.61,12.96,13.21,13.66,89.94,89.31,91.62,0.954,0,0,0,1,50.0,5.248,3.338,1.099,-2.19,0.891,0,76.42,GOOD,359.2,99.79,0.982,1.0,1.0,1.0,0.7802,0.0021,0.01,0.08,0.011,1,0,0,mango_00000,optimal,optimal,fresh
5,0,mango,11.86,87.66,408.8,9.4,0.53,11.61,11.72,12.29,89.1,87.9,87.21,0.61,0,0,0,1,50.0,4.658,0.388,0.863,-2.13,0.893,0,82.71,GOOD,359.9,99.98,1.0,1.0,1.0,1.0,0.8274,0.0002,0.0,0.01,0.001,1,0,0,mango_00000,optimal,optimal,fresh
485,8,avocado,31.2,92.94,2295.6,10.6,0.59,30.76,31.02,31.86,93.69,92.4,94.0,0.482,0,0,0,1,100.0,4.533,40.514,0.813,-2.84,0.858,0,12.59,CRITICAL,263.4,65.85,0.4,1.0,0.6415,1.0,0.7537,0.3415,0.31,1.233,0.176,0,0,3,avocado_00000,optimal,optimal,fresh
170,2,orange,12.44,88.49,437.1,11.2,0.56,12.13,12.3,12.88,87.28,87.71,88.79,0.405,0,0,0,1,100.0,4.617,14.015,0.847,-3.52,0.824,0,38.88,AT_RISK,2156.2,99.82,0.5213,1.0,1.0,1.0,0.7475,0.0018,0.02,0.34,0.057,0,0,2,orange_00000,optimal,optimal,fresh
35,0,orange,7.36,87.77,416.8,7.2,0.58,7.11,7.14,8.01,87.2,87.53,87.19,0.024,0,0,0,1,50.0,4.682,2.87,0.873,-2.62,0.869,0,82.51,GOOD,2159.4,99.97,1.0,1.0,1.0,1.0,0.8255,0.0003,0.0,0.07,0.012,1,0,0,orange_00000,optimal,optimal,fresh
85,1,orange,9.7,90.29,405.9,9.1,0.56,9.47,9.68,10.15,88.02,89.65,88.6,0.454,0,0,0,1,100.0,4.988,6.95,0.995,-2.82,0.859,0,60.81,MARGINAL,2158.3,99.92,0.8493,0.9942,1.0,1.0,0.7209,0.0008,0.01,0.17,0.028,0,0,1,orange_00000,optimal,optimal,fresh
65,1,avocado,10.36,94.68,524.2,11.3,0.57,10.17,10.23,10.7,94.56,95.06,93.61,0.362,0,0,0,1,100.0,4.896,5.427,0.958,-1.79,0.911,0,56.29,MARGINAL,398.8,99.71,0.7764,1.0,1.0,1.0,0.7275,0.0029,0.01,0.13,0.019,0,0,1,avocado_00000,optimal,optimal,fresh
5,0,mango,11.86,87.66,408.8,9.4,0.53,11.61,11.72,12.29,89.1,87.9,87.21,0.61,0,0,0,1,50.0,4.658,0.388,0.863,-2.13,0.893,0,82.71,GOOD,359.9,99.98,1.0,1.0,1.0,1.0,0.8274,0.0002,0.0,0.01,0.001,1,0,0,mango_00000,optimal,optimal,fresh
25,0,avocado,8.22,92.86,440.4,13.6,0.69,7.92,8.35,8.73,92.36,92.49,93.95,0.52,0,0,0,1,50.0,4.872,2.147,0.949,-2.64,0.868,0,79.85,GOOD,399.6,99.9,0.9867,1.0,1.0,1.0,0.8103,0.001,0.01,0.05,0.007,1,0,0,avocado_00000,optimal,optimal,fresh
25,0,avocado,8.22,92.86,440.4,13.6,0.69,7.92,8.35,8.73,92.36,92.49,93.95,0.52,0,0,0,1,50.0,4.872,2.147,0.949,-2.64,0.868,0,79.85,GOOD,399.6,99.9,0.9867,1.0,1.0,1.0,0.8103,0.001,0.01,0.05,0.007,1,0,0,avocado_00000,optimal,optimal,fresh
15,0,orange,6.45,88.26,415.8,7.4,0.67,6.15,6.58,6.98,87.54,87.36,89.29,0.761,0,0,0,1,50.0,4.818,1.216,0.927,-1.76,0.912,0,81.44,GOOD,2159.7,99.99,1.0,1.0,1.0,1.0,0.8146,0.0001,0.0,0.03,0.005,1,0,0,orange_00000,optimal,optimal,fresh
15515,258,leafy_greens,,,399.4,7.9,0.62,,,,,,,,0,5,53,1,100.0,5.433,1290.953,1.173,-3.43,0.829,0,0.0,SPOILED,0.0,0.0,0.4,0.7,1.0,0.3,0.6888,,,7.5,1.0,0,1,4,leafy_greens_00000,optimal,optimal,fresh
25,0,orange,6.93,88.21,404.3,10.0,0.56,6.5,6.87,7.41,86.9,88.5,88.98,0.79,0,0,0,1,50.0,4.833,2.035,0.933,-1.78,0.911,0,81.31,GOOD,2159.5,99.98,1.0,1.0,1.0,1.0,0.8134,0.0002,0.0,0.05,0.008,1,0,0,orange_00000,optimal,optimal,fresh
6525,108,avocado,,,405.7,12.9,0.62,,,,,,,,0,2,18,1,100.0,5.096,543.892,1.039,-3.07,0.847,0,0.0,SPOILED,0.0,0.0,0.4,0.7,1.0,0.3,0.7131,,,7.0,1.0,0,1,4,avocado_00000,optimal,optimal,fresh
310,5,leafy_greens,26.62,97.7,2125.2,13.3,0.69,26.38,26.46,27.08,95.96,97.2,99.23,1.811,0,0,0,1,100.0,4.549,25.888,0.82,-1.89,0.906,2,14.91,CRITICAL,170.8,71.16,0.4,1.0,0.7219,0.9728,0.7525,0.2884,0.15,1.806,0.241,0,0,3,leafy_greens_00000,optimal,optimal,fresh
165,2,mango,17.29,87.76,685.3,14.4,0.56,16.9,17.34,17.82,88.44,87.85,83.51,4.837,0,0,0,1,100.0,5.051,13.751,1.021,-3.44,0.828,0,36.91,AT_RISK,355.6,98.79,0.5406,1.0,0.9667,1.0,0.7163,0.0121,0.05,0.33,0.047,0,0,2,mango_00000,optimal,optimal,fresh
90,1,mango,14.85,88.4,553.4,11.6,0.68,14.43,15.02,15.47,87.91,89.65,91.97,2.756,0,0,0,1,100.0,4.891,7.556,0.957,-3.3,0.835,0,59.74,MARGINAL,358.2,99.5,0.8327,1.0,0.9917,1.0,0.7278,0.005,0.03,0.18,0.026,0,0,1,mango_00000,optimal,optimal,fresh
530,8,mango,26.44,88.95,1536.4,6.1,0.5,26.07,26.38,26.83,88.45,89.52,89.67,0.297,0,0,0,1,100.0,5.101,44.074,1.04,-3.11,0.845,0,18.42,CRITICAL,296.7,82.42,0.4,1.0,0.7915,1.0,0.7127,0.1758,0.25,1.06,0.151,0,0,3,mango_00000,optimal,optimal,fresh
10,0,leafy_greens,3.06,96.71,411.5,13.1,0.65,2.61,2.93,3.63,96.99,96.65,95.07,0.702,0,0,0,1,50.0,4.63,0.825,0.852,-2.01,0.9,0,82.89,GOOD,239.8,99.93,1.0,1.0,1.0,1.0,0.8296,0.0007,0.0,0.02,0.003,1,0,0,leafy_greens_00000,optimal,optimal,fresh
115,1,mango,15.64,87.95,585.2,13.5,0.54,15.13,15.66,16.12,87.0,88.53,88.22,0.439,0,0,0,1,100.0,5.001,9.639,1.0,-2.94,0.853,0,52.25,MARGINAL,357.6,99.32,0.7435,1.0,0.984,1.0,0.7199,0.0068,0.03,0.23,0.033,0,0,1,mango_00000,optimal,optimal,fresh
12915,215,leafy_greens,,,406.3,7.1,0.63,,,,,,,,0,6,40,1,100.0,5.162,1074.445,1.065,-3.17,0.842,0,0.0,SPOILED,0.0,0.0,0.4,0.7,1.0,0.3,0.7012,,,7.5,1.0,0,1,4,leafy_greens_00000,optimal,optimal,fresh
25,0,berries,3.04,93.18,448.9,7.8,0.53,2.86,3.23,3.52,94.31,92.19,91.91,1.15,0,0,0,1,50.0,4.801,2.015,0.921,-1.87,0.906,0,74.48,GOOD,167.5,99.7,0.9158,1.0,1.0,1.0,0.8159,0.003,0.0,0.05,0.006,1,0,0,berries_00000,optimal,optimal,fresh
70,1,berries,6.78,92.45,593.9,12.5,0.6,6.4,6.79,7.42,91.34,93.2,89.61,2.147,0,0,0,1,100.0,4.705,5.78,0.882,-3.31,0.834,0,34.87,AT_RISK,166.0,98.84,0.4767,1.0,0.999,1.0,0.7412,0.0116,0.01,0.14,0.017,0,0,2,berries_00000,optimal,optimal,fresh
15,0,avocado,7.58,92.05,419.2,13.4,0.58,7.37,7.64,7.89,91.17,91.85,91.04,0.127,0,0,0,1,50.0,5.379,1.303,1.152,-2.24,0.888,0,76.91,GOOD,399.8,99.94,1.0,1.0,1.0,1.0,0.7697,0.0006,0.0,0.03,0.004,1,0,0,avocado_00000,optimal,optimal,fresh
1445,24,leafy_greens,,,422.4,7.5,0.63,,,,,,,,0,0,3,1,100.0,4.548,120.095,0.819,-2.32,0.884,0,0.0,SPOILED,0.0,0.0,0.4,0.7,1.0,0.3046,0.7525,,,7.465,0.995,0,1,4,leafy_greens_00000,optimal,optimal,fresh
15,0,leafy_greens,3.51,96.54,463.9,10.9,0.65,3.03,3.51,3.87,96.2,96.02,98.61,1.39,0,0,0,1,50.0,5.423,1.277,1.169,-1.75,0.913,1,76.52,GOOD,239.7,99.89,1.0,1.0,1.0,1.0,0.7662,0.0011,0.0,0.03,0.004,1,0,0,leafy_greens_00000,optimal,optimal,fresh
165,2,orange,12.29,87.99,441.3,13.0,0.64,11.94,11.96,12.76,86.92,87.54,87.47,0.076,0,0,0,1,100.0,5.277,13.63,1.111,-3.64,0.818,0,37.75,AT_RISK,2156.3,99.83,0.5404,1.0,1.0,1.0,0.7001,0.0017,0.02,0.33,0.055,0,0,2,orange_00000,optimal,optimal,fresh
1515,25,orange,19.29,85.91,758.8,10.2,0.53,19.14,19.18,19.67,86.06,86.02,85.05,0.22,0,0,6,1,100.0,5.17,126.157,1.068,-3.5,0.825,0,11.38,CRITICAL,1882.9,87.17,0.4,1.0,0.9566,0.4872,0.7078,0.1283,0.42,4.877,0.813,0,0,3,orange_00000,optimal,optimal,fresh
60,1,berries,6.0,92.48,559.6,10.4,0.61,5.77,6.13,6.41,92.99,92.22,93.01,0.135,0,0,0,1,100.0,4.881,4.976,0.953,-2.9,0.855,0,41.75,AT_RISK,166.5,99.12,0.5784,1.0,1.0,1.0,0.7285,0.0088,0.01,0.12,0.015,0,0,2,berries_00000,optimal,optimal,fresh
120,2,avocado,13.13,94.58,612.0,14.1,0.65,12.73,13.14,13.89,95.16,95.16,93.89,0.361,0,0,0,1,100.0,4.587,9.967,0.835,-3.53,0.823,0,31.91,AT_RISK,397.6,99.39,0.4304,1.0,0.996,1.0,0.7497,0.0061,0.03,0.24,0.034,0,0,2,avocado_00000,optimal,optimal,fresh
5,0,berries,1.21,92.72,400.6,14.1,0.64,0.84,1.1,1.7,92.5,92.15,95.44,2.179,0,0,0,1,50.0,4.801,0.4,0.92,-2.06,0.897,0,81.54,GOOD,167.9,99.94,1.0,1.0,1.0,1.0,0.8159,0.0006,0.0,0.01,0.001,1,0,0,berries_00000,optimal,optimal,fresh
135,2,mango,16.33,87.43,644.9,11.9,0.5,15.78,16.23,16.93,87.47,86.4,86.63,0.211,0,0,0,1,100.0,4.859,11.285,0.944,-3.39,0.83,0,46.72,AT_RISK,356.9,99.14,0.6613,1.0,0.9773,1.0,0.7302,0.0086,0.04,0.27,0.039,0,0,2,mango_00000,optimal,optimal,fresh
10,0,berries,1.65,92.99,416.2,15.0,0.66,1.31,1.72,1.99,91.6,93.49,92.89,0.622,0,0,0,1,50.0,4.692,0.791,0.877,-1.77,0.912,0,82.36,GOOD,167.8,99.89,1.0,1.0,1.0,1.0,0.8246,0.0011,0.0,0.02,0.003,1,0,0,berries_00000,optimal,optimal,fresh
45,0,avocado,9.25,93.46,487.7,11.1,0.56,8.87,9.2,9.86,92.48,93.63,93.66,0.302,0,0,0,1,50.0,4.982,3.749,0.993,-2.19,0.891,0,71.58,GOOD,399.2,99.81,0.8953,1.0,1.0,1.0,0.8014,0.0019,0.01,0.09,0.013,1,0,0,avocado_00000,optimal,optimal,fresh
1200,20,orange,23.25,85.95,684.3,13.7,0.58,23.12,23.21,23.74,85.46,86.34,86.42,0.189,0,6,6,1,100.0,5.425,99.927,1.17,-2.54,0.873,0,14.54,CRITICAL,1936.0,89.63,0.4,1.0,0.9662,0.6203,0.6825,0.1037,0.33,4.078,0.68,0,0,3,orange_00000,optimal,optimal,fresh
75,1,mango,14.54,88.55,520.7,12.4,0.57,14.13,14.76,15.12,88.76,89.53,88.53,0.184,0,0,0,1,100.0,5.216,6.32,1.086,-3.12,0.844,0,60.42,MARGINAL,358.5,99.59,0.8654,1.0,0.996,1.0,0.7045,0.0041,0.02,0.15,0.021,0,0,1,mango_00000,optimal,optimal,fresh
20,0,mango,12.74,88.32,437.1,13.7,0.53,12.37,12.82,13.25,87.93,87.65,88.25,0.061,0,0,0,1,50.0,4.682,1.639,0.873,-1.92,0.904,0,82.44,GOOD,359.6,99.9,1.0,1.0,1.0,1.0,0.8255,0.001,0.01,0.04,0.006,1,0,0,mango_00000,optimal,optimal,fresh
30,0,orange,7.11,88.23,406.5,5.4,0.67,6.74,7.15,7.72,88.9,88.23,88.82,0.09,0,0,0,1,50.0,5.343,2.48,1.137,-2.23,0.888,0,77.23,GOOD,2159.4,99.97,1.0,1.0,1.0,1.0,0.7725,0.0003,0.0,0.06,0.01,1,0,0,orange_00000,optimal,optimal,fresh
95,1,orange,10.09,89.14,416.0,6.1,0.55,9.74,10.06,10.66,89.94,89.41,87.52,1.076,0,0,0,1,100.0,4.797,7.778,0.919,-2.68,0.866,0,59.19,MARGINAL,2158.1,99.91,0.8067,1.0,1.0,1.0,0.7346,0.0009,0.01,0.19,0.032,0,0,1,orange_00000,optimal,optimal,fresh
120,2,mango,15.85,87.7,591.2,5.2,0.52,15.5,15.85,16.44,86.78,87.12,88.58,0.611,0,0,0,1,100.0,4.691,10.03,0.876,-3.24,0.838,0,51.93,MARGINAL,357.4,99.28,0.7183,1.0,0.9823,1.0,0.7422,0.0072,0.04,0.24,0.034,0,0,1,mango_00000,optimal,optimal,fresh
115,1,mango,15.64,87.95,585.2,13.5,0.54,15.13,15.66,16.12,87.0,88.53,88.22,0.439,0,0,0,1,100.0,5.001,9.639,1.0,-2.94,0.853,0,52.25,MARGINAL,357.6,99.32,0.7435,1.0,0.984,1.0,0.7199,0.0068,0.03,0.23,0.033,0,0,1,mango_00000,optimal,optimal,fresh
6030,100,leafy_greens,,,398.2,8.4,0.66,,,,,,,,0,0,11,1,100.0,4.592,501.917,0.837,-2.08,0.896,0,0.0,SPOILED,0.0,0.0,0.4,0.7,1.0,0.3,0.7494,,,7.5,1.0,0,1,4,leafy_greens_00000,optimal,optimal,fresh
115,1,orange,10.8,89.04,442.8,13.4,0.68,10.55,10.64,11.32,90.56,88.52,87.62,1.509,0,0,0,1,100.0,4.737,9.478,0.895,-3.23,0.838,0,53.5,MARGINAL,2157.6,99.89,0.7251,1.0,1.0,1.0,0.7389,0.0011,0.01,0.23,0.038,0,0,1,orange_00000,optimal,optimal,fresh
10,0,avocado,7.32,92.13,417.6,13.8,0.69,6.99,7.38,7.8,90.96,91.76,90.74,0.192,0,0,0,1,50.0,5.364,0.855,1.146,-2.23,0.889,0,77.05,GOOD,399.8,99.96,1.0,1.0,1.0,1.0,0.7708,0.0004,0.0,0.02,0.003,1,0,0,avocado_00000,optimal,optimal,fresh
30,0,berries,3.54,92.62,454.8,9.7,0.54,3.36,3.53,4.08,92.02,92.59,93.29,0.268,0,0,0,1,50.0,5.385,2.464,1.154,-1.53,0.923,0,66.31,MARGINAL,167.4,99.63,0.8654,1.0,1.0,1.0,0.7692,0.0037,0.0,0.06,0.008,0,0,1,berries_00000,optimal,optimal,fresh
525,8,mango,26.28,89.56,1536.9,9.5,0.58,26.0,26.26,26.87,87.12,89.2,89.5,1.117,0,0,0,1,100.0,4.945,43.649,0.978,-3.67,0.817,0,18.9,CRITICAL,298.5,82.9,0.4,1.0,0.7947,1.0,0.724,0.171,0.25,1.05,0.15,0,0,3,mango_00000,optimal,optimal,fresh
25,0,mango,12.96,88.55,438.2,10.5,0.68,12.52,12.76,13.51,88.56,88.68,88.41,0.013,0,0,0,1,50.0,4.931,2.05,0.972,-1.65,0.918,0,80.43,GOOD,359.5,99.87,1.0,1.0,1.0,1.0,0.8056,0.0013,0.01,0.05,0.007,1,0,0,mango_00000,optimal,optimal,fresh
340,5,avocado,22.56,93.27,1346.4,8.2,0.65,22.37,22.62,22.99,94.4,94.37,92.96,0.451,0,0,0,1,100.0,5.363,28.28,1.145,-1.31,0.934,0,21.62,CRITICAL,366.6,91.64,0.4,1.0,0.8548,1.0,0.6939,0.0836,0.15,0.68,0.097,0,0,3,avocado_00000,optimal,optimal,fresh
310,5,leafy_greens,26.62,97.7,2125.2,13.3,0.69,26.38,26.46,27.08,95.96,97.2,99.23,1.811,0,0,0,1,100.0,4.549,25.888,0.82,-1.89,0.906,2,14.91,CRITICAL,170.8,71.16,0.4,1.0,0.7219,0.9728,0.7525,0.2884,0.15,1.806,0.241,0,0,3,leafy_greens_00000,optimal,optimal,fresh
730,12,orange,23.59,85.67,480.0,11.4,0.69,23.36,23.55,24.12,84.78,86.04,84.27,0.555,0,3,3,1,100.0,5.122,60.749,1.049,-2.92,0.854,0,26.62,CRITICAL,2089.7,96.75,0.4,1.0,1.0,0.9711,0.7112,0.0325,0.16,1.46,0.243,0,0,3,orange_00000,optimal,optimal,fresh
45,0,avocado,9.25,93.46,487.7,11.1,0.56,8.87,9.2,9.86,92.48,93.63,93.66,0.302,0,0,0,1,50.0,4.982,3.749,0.993,-2.19,0.891,0,71.58,GOOD,399.2,99.81,0.8953,1.0,1.0,1.0,0.8014,0.0019,0.01,0.09,0.013,1,0,0,avocado_00000,optimal,optimal,fresh
145,2,orange,11.68,88.63,434.2,10.7,0.51,11.43,11.6,12.15,89.03,87.35,86.0,1.536,0,0,0,1,100.0,5.246,11.925,1.099,-4.02,0.799,0,43.35,AT_RISK,2156.8,99.85,0.6185,1.0,1.0,1.0,0.7023,0.0015,0.02,0.29,0.048,0,0,2,orange_00000,optimal,optimal,fresh
205,3,mango,18.07,86.36,781.6,6.5,0.57,17.94,18.04,18.58,86.27,86.53,89.21,1.764,0,0,0,1,100.0,4.658,17.005,0.863,-3.12,0.844,0,30.44,AT_RISK,353.5,98.18,0.4385,1.0,0.9518,1.0,0.7446,0.0182,0.07,0.41,0.059,0,0,2,mango_00000,optimal,optimal,fresh
35,0,leafy_greens,5.38,96.32,503.6,12.6,0.69,4.98,5.53,5.98,95.82,96.3,96.25,0.046,0,0,0,1,50.0,4.556,3.0,0.823,-1.31,0.935,0,73.45,GOOD,239.3,99.73,0.882,1.0,1.0,1.0,0.8355,0.0027,0.01,0.07,0.009,1,0,0,leafy_greens_00000,optimal,optimal,fresh
40,0,mango,13.29,89.36,487.9,9.1,0.61,12.96,13.21,13.66,89.94,89.31,91.62,0.954,0,0,0,1,50.0,5.248,3.338,1.099,-2.19,0.891,0,76.42,GOOD,359.2,99.79,0.982,1.0,1.0,1.0,0.7802,0.0021,0.01,0.08,0.011,1,0,0,mango_00000,optimal,optimal,fresh
395,6,mango,22.91,87.0,1171.4,14.1,0.67,22.72,22.94,23.5,89.68,86.94,86.91,1.69,0,0,0,1,100.0,4.755,32.845,0.902,-2.99,0.85,0,23.43,CRITICAL,331.4,92.05,0.4,1.0,0.8681,1.0,0.7376,0.0795,0.16,0.79,0.113,0,0,3,mango_00000,optimal,optimal,fresh
85,1,orange,9.7,90.29,405.9,9.1,0.56,9.47,9.68,10.15,88.02,89.65,88.6,0.454,0,0,0,1,100.0,4.988,6.95,0.995,-2.82,0.859,0,60.81,MARGINAL,2158.3,99.92,0.8493,0.9942,1.0,1.0,0.7209,0.0008,0.01,0.17,0.028,0,0,1,orange_00000,optimal,optimal,fresh
20,0,orange,6.71,87.82,387.6,9.6,0.64,6.48,6.63,7.09,86.54,88.65,86.03,1.282,0,0,0,1,50.0,5.0,1.632,1.0,-1.62,0.919,0,79.98,GOOD,2159.6,99.98,1.0,1.0,1.0,1.0,0.8,0.0002,0.0,0.04,0.007,1,0,0,orange_00000,optimal,optimal,fresh
55,0,avocado,9.77,94.0,480.4,9.0,0.54,9.58,9.94,10.25,95.04,94.25,91.0,3.055,0,0,0,1,50.0,5.093,4.627,1.037,-2.06,0.897,0,66.47,MARGINAL,399.0,99.76,0.8411,1.0,1.0,1.0,0.7925,0.0024,0.01,0.11,0.016,0,0,1,avocado_00000,optimal,optimal,fresh
75,1,mango,14.54,88.55,520.7,12.4,0.57,14.13,14.76,15.12,88.76,89.53,88.53,0.184,0,0,0,1,100.0,5.216,6.32,1.086,-3.12,0.844,0,60.42,MARGINAL,358.5,99.59,0.8654,1.0,0.996,1.0,0.7045,0.0041,0.02,0.15,0.021,0,0,1,mango_00000,optimal,optimal,fresh
45,0,mango,13.43,89.34,449.0,11.8,0.62,12.97,13.45,14.1,90.36,89.51,90.49,0.186,0,0,0,1,50.0,4.754,3.734,0.902,-2.18,0.891,0,79.37,GOOD,359.1,99.76,0.9711,1.0,1.0,1.0,0.8197,0.0024,0.01,0.09,0.013,1,0,0,mango_00000,optimal,optimal,fresh
15,0,avocado,7.58,92.05,419.2,13.4,0.58,7.37,7.64,7.89,91.17,91.85,91.04,0.127,0,0,0,1,50.0,5.379,1.303,1.152,-2.24,0.888,0,76.91,GOOD,399.8,99.94,1.0,1.0,1.0,1.0,0.7697,0.0006,0.0,0.03,0.004,1,0,0,avocado_00000,optimal,optimal,fresh
135,2,orange,11.45,88.64,433.1,14.3,0.6,11.06,11.42,11.96,90.64,88.37,88.79,0.976,0,0,0,1,100.0,4.724,11.058,0.89,-3.54,0.823,0,47.75,AT_RISK,2157.1,99.87,0.6465,1.0,1.0,1.0,0.7399,0.0013,0.02,0.27,0.045,0,0,2,orange_00000,optimal,optimal,fresh
80,1,mango,14.71,88.78,523.5,11.4,0.6,14.54,14.69,15.1,89.11,88.3,88.65,0.112,0,0,0,1,100.0,4.645,6.707,0.858,-3.01,0.849,0,62.53,MARGINAL,358.4,99.56,0.8478,1.0,0.9946,1.0,0.7455,0.0044,0.02,0.16,0.023,0,0,1,mango_00000,optimal,optimal,fresh
70,1,leafy_greens,8.31,96.33,635.9,11.1,0.61,7.87,8.23,8.75,96.42,95.72,97.01,0.278,0,0,0,1,100.0,5.034,5.913,1.014,-3.28,0.836,1,38.33,AT_RISK,238.5,99.39,0.5382,1.0,1.0,1.0,0.7175,0.0061,0.02,0.14,0.019,0,0,2,leafy_greens_00000,optimal,optimal,fresh
15,0,orange,6.45,88.26,415.8,7.4,0.67,6.15,6.58,6.98,87.54,87.36,89.29,0.761,0,0,0,1,50.0,4.818,1.216,0.927,-1.76,0.912,0,81.44,GOOD,2159.7,99.99,1.0,1.0,1.0,1.0,0.8146,0.0001,0.0,0.03,0.005,1,0,0,orange_00000,optimal,optimal,fresh
5,0,avocado,6.93,92.21,412.9,10.7,0.63,6.61,6.94,7.45,91.36,92.23,91.27,0.191,0,0,0,1,50.0,4.891,0.408,0.956,-2.15,0.892,0,80.85,GOOD,399.9,99.98,1.0,1.0,1.0,1.0,0.8087,0.0002,0.0,0.01,0.001,1,0,0,avocado_00000,optimal,optimal,fresh
10,0,mango,12.16,87.9,418.9,6.8,0.57,11.69,12.14,12.81,88.72,87.53,86.86,0.589,0,0,0,1,50.0,5.101,0.813,1.041,-2.14,0.893,0,79.14,GOOD,359.8,99.95,1.0,1.0,1.0,1.0,0.7919,0.0005,0.0,0.02,0.003,1,0,0,mango_00000,optimal,optimal,fresh
20,0,orange,6.71,87.82,387.6,9.6,0.64,6.48,6.63,7.09,86.54,88.65,86.03,1.282,0,0,0,1,50.0,5.0,1.632,1.0,-1.62,0.919,0,79.98,GOOD,2159.6,99.98,1.0,1.0,1.0,1.0,0.8,0.0002,0.0,0.04,0.007,1,0,0,orange_00000,optimal,optimal,fresh
40,0,berries,4.33,92.2,493.7,13.9,0.55,4.0,4.42,4.81,91.49,92.62,90.79,0.567,0,0,0,1,50.0,4.766,3.286,0.906,-2.52,0.874,0,63.48,MARGINAL,167.1,99.48,0.7795,1.0,1.0,1.0,0.8187,0.0052,0.01,0.08,0.01,0,0,1,berries_00000,optimal,optimal,fresh
1535,25,orange,19.15,85.84,751.7,6.8,0.69,18.9,19.09,19.64,85.45,85.38,86.47,0.248,0,0,6,1,100.0,5.436,127.909,1.174,-4.09,0.796,0,10.9,CRITICAL,1880.7,87.07,0.4,1.0,0.9564,0.4805,0.6886,0.1293,0.43,4.917,0.82,0,0,3,orange_00000,optimal,optimal,fresh
65,1,berries,6.4,92.35,583.8,7.5,0.53,6.05,6.38,6.9,91.89,91.71,91.34,0.052,0,0,0,1,100.0,4.94,5.388,0.976,-3.16,0.842,0,37.74,AT_RISK,166.3,98.99,0.5265,1.0,1.0,1.0,0.7244,0.0101,0.01,0.13,0.016,0,0,2,berries_00000,optimal,optimal,fresh
80,1,orange,9.4,90.28,418.8,5.8,0.53,9.2,9.42,9.75,89.75,90.15,91.62,0.652,0,0,0,1,100.0,4.808,6.534,0.923,-3.0,0.85,0,64.16,MARGINAL,2158.4,99.93,0.88,0.9944,1.0,1.0,0.7338,0.0007,0.01,0.16,0.027,0,0,1,orange_00000,optimal,optimal,fresh
10,0,mango,12.16,87.9,418.9,6.8,0.57,11.69,12.14,12.81,88.72,87.53,86.86,0.589,0,0,0,1,50.0,5.101,0.813,1.041,-2.14,0.893,0,79.14,GOOD,359.8,99.95,1.0,1.0,1.0,1.0,0.7919,0.0005,0.0,0.02,0.003,1,0,0,mango_00000,optimal,optimal,fresh
140,2,mango,16.46,87.92,651.6,9.6,0.61,16.35,16.54,16.99,88.06,87.85,86.34,0.593,0,0,0,1,100.0,4.864,11.69,0.946,-3.91,0.804,0,45.41,AT_RISK,356.7,99.09,0.6446,1.0,0.9756,1.0,0.7298,0.0091,0.04,0.28,0.04,0,0,2,mango_00000,optimal,optimal,fresh
10620,177,mango,,,395.8,6.0,0.51,,,,,,,,0,0,35,1,100.0,5.101,884.903,1.04,-3.51,0.825,0,0.0,SPOILED,0.0,0.0,0.4,0.7,1.0,0.3,0.7127,,,7.0,1.0,0,1,4,mango_00000,optimal,optimal,fresh
55,0,orange,8.29,88.87,398.0,9.9,0.59,7.97,8.39,8.78,88.03,89.39,90.02,0.691,0,0,0,1,50.0,5.137,4.538,1.055,-2.73,0.864,0,77.44,GOOD,2158.9,99.95,0.9821,1.0,1.0,1.0,0.789,0.0005,0.01,0.11,0.018,1,0,0,orange_00000,optimal,optimal,fresh
240,4,orange,14.39,88.57,474.2,12.8,0.65,14.07,14.48,14.69,87.1,88.89,89.98,1.417,0,0,0,1,100.0,4.546,19.656,0.819,-2.68,0.866,0,30.0,AT_RISK,2154.2,99.73,0.4,1.0,1.0,1.0,0.7527,0.0027,0.03,0.48,0.08,0,0,2,orange_00000,optimal,optimal,fresh
60,1,avocado,10.05,94.31,501.6,10.1,0.62,9.74,10.1,10.59,95.18,94.69,98.96,3.646,0,0,0,1,100.0,4.704,5.019,0.881,-2.16,0.892,1,59.93,MARGINAL,398.9,99.74,0.8109,1.0,1.0,1.0,0.7413,0.0026,0.01,0.12,0.017,0,0,1,avocado_00000,optimal,optimal,fresh
